b_p,network,h_p,lambda,gamma,run_index,active_set,majority
0.01,verizoncareers,0.5,0.8,0.2,4,504.965,268.889
0.01,verizoncareers,0.5,0.8,0.2,5,503.897,267.807
0.01,verizoncareers,0.5,0.8,0.2,6,504.45,268.727
0.01,verizoncareers,0.5,0.8,0.2,7,502.943,268.195
0.01,verizoncareers,0.5,0.8,0.2,8,503.748,267.907
0.01,verizoncareers,0.5,0.8,0.2,9,504.066,267.683
0.01,verizoncareers,0.5,0.8,0.3,0,514.533,291.957
0.01,verizoncareers,0.5,0.8,0.3,1,513.093,289.266
0.01,verizoncareers,0.5,0.8,0.3,2,514.261,290.344
0.01,verizoncareers,0.5,0.8,0.3,3,514.277,289.851
0.01,verizoncareers,0.5,0.8,0.3,4,513.764,290.351
0.01,verizoncareers,0.5,0.8,0.3,5,513.731,290.331
0.01,verizoncareers,0.5,0.8,0.3,6,514.457,290.702
0.01,verizoncareers,0.5,0.8,0.3,7,513.105,288.971
0.01,verizoncareers,0.5,0.8,0.3,8,512.532,288.467
0.01,verizoncareers,0.5,0.8,0.3,9,514.517,290.857
0.01,verizoncareers,0.5,0.8,0.4,0,521.722,312.189
0.01,verizoncareers,0.5,0.8,0.4,1,521.457,312.435
0.01,verizoncareers,0.5,0.8,0.4,2,521.974,312.473
0.01,verizoncareers,0.5,0.8,0.4,3,522.766,312.376
0.01,verizoncareers,0.5,0.8,0.4,4,521.449,312.928
0.01,verizoncareers,0.5,0.8,0.4,5,522.047,313.888
0.01,verizoncareers,0.5,0.8,0.4,6,522.443,312.283
0.01,verizoncareers,0.5,0.8,0.4,7,521.633,311.609
0.01,verizoncareers,0.5,0.8,0.4,8,522.114,312.81
0.01,verizoncareers,0.5,0.8,0.4,9,521.353,311.67
0.01,verizoncareers,0.5,0.8,0.5,0,528.438,336.331
0.01,verizoncareers,0.5,0.8,0.5,1,527.208,335.555
0.01,verizoncareers,0.5,0.8,0.5,2,527.294,333.619
0.01,verizoncareers,0.5,0.8,0.5,3,528.014,336.197
0.01,verizoncareers,0.5,0.8,0.5,4,527.515,334.516
0.01,verizoncareers,0.5,0.8,0.5,5,527.376,336.352
0.01,verizoncareers,0.5,0.8,0.5,6,526.73,335.215
0.01,verizoncareers,0.5,0.8,0.5,7,529.207,335.532
0.01,verizoncareers,0.5,0.8,0.5,8,528.078,336.13
0.01,verizoncareers,0.5,0.8,0.5,9,527.488,336.619
0.01,verizoncareers,0.5,0.8,0.6,0,533.421,364.637
0.01,verizoncareers,0.5,0.8,0.6,1,534.428,365.981
0.01,verizoncareers,0.5,0.8,0.6,2,533.33,363.096
0.01,verizoncareers,0.5,0.8,0.6,3,532.486,363.747
0.01,verizoncareers,0.5,0.8,0.6,4,532.115,363.253
0.01,verizoncareers,0.5,0.8,0.6,5,532.874,363.19
0.01,verizoncareers,0.5,0.8,0.6,6,532.356,364.821
0.01,verizoncareers,0.5,0.8,0.6,7,533.538,364.491
0.01,verizoncareers,0.5,0.8,0.6,8,533.443,364.895
0.01,verizoncareers,0.5,0.8,0.6,9,533.224,364.218
0.01,verizoncareers,0.5,0.8,0.7,0,536.589,395.635
0.01,verizoncareers,0.5,0.8,0.7,1,535.735,395.341
0.01,verizoncareers,0.5,0.8,0.7,2,536.791,393.55
0.01,verizoncareers,0.5,0.8,0.7,3,537.116,396.09
0.01,verizoncareers,0.5,0.8,0.7,4,536.274,392.519
0.01,verizoncareers,0.5,0.8,0.7,5,536.256,395.271
0.01,verizoncareers,0.5,0.8,0.7,6,537.093,394.886
0.01,verizoncareers,0.5,0.8,0.7,7,536.627,395.295
0.01,verizoncareers,0.5,0.8,0.7,8,536.248,395.591
0.01,verizoncareers,0.5,0.8,0.7,9,537.452,395.257
0.01,verizoncareers,0.5,0.8,0.8,0,537.078,424.082
0.01,verizoncareers,0.5,0.8,0.8,1,537.904,425.032
0.01,verizoncareers,0.5,0.8,0.8,2,538.162,425.088
0.01,verizoncareers,0.5,0.8,0.8,3,537.292,423.313
0.01,verizoncareers,0.5,0.8,0.8,4,538.029,423.939
0.01,verizoncareers,0.5,0.8,0.8,5,536.907,423.999
0.01,verizoncareers,0.5,0.8,0.8,6,538.355,424.072
0.01,verizoncareers,0.5,0.8,0.8,7,538.146,423.952
0.01,verizoncareers,0.5,0.8,0.8,8,538.529,424.432
0.01,verizoncareers,0.5,0.8,0.8,9,538.22,425.331
0.01,verizoncareers,0.5,0.8,0.9,0,536.487,437.491
0.01,verizoncareers,0.5,0.8,0.9,1,535.755,437.902
0.01,verizoncareers,0.5,0.8,0.9,2,536.054,437.763
0.01,verizoncareers,0.5,0.8,0.9,3,535.987,437.493
0.01,verizoncareers,0.5,0.8,0.9,4,535.512,435.724
0.01,verizoncareers,0.5,0.8,0.9,5,535.846,436.833
0.01,verizoncareers,0.5,0.8,0.9,6,536.767,438.754
0.01,verizoncareers,0.5,0.8,0.9,7,536.093,438.339
0.01,verizoncareers,0.5,0.8,0.9,8,535.589,437.497
0.01,verizoncareers,0.5,0.8,0.9,9,535.195,436.434
0.01,verizoncareers,0.5,1.0,0.1,0,494.993,252.42
0.01,verizoncareers,0.5,1.0,0.1,1,494.035,251.648
0.01,verizoncareers,0.5,1.0,0.1,2,495.178,252.841
0.01,verizoncareers,0.5,1.0,0.1,3,494.071,251.849
0.01,verizoncareers,0.5,1.0,0.1,4,494.47,251.871
0.01,verizoncareers,0.5,1.0,0.1,5,494.601,252.286
0.01,verizoncareers,0.5,1.0,0.1,6,494.322,252.002
0.01,verizoncareers,0.5,1.0,0.1,7,493.763,251.717
0.01,verizoncareers,0.5,1.0,0.1,8,493.983,251.55
0.01,verizoncareers,0.5,1.0,0.1,9,492.243,249.917
0.01,verizoncareers,0.5,1.0,0.2,0,503.512,265.867
0.01,verizoncareers,0.5,1.0,0.2,1,501.931,264.782
0.01,verizoncareers,0.5,1.0,0.2,2,503.101,266.107
0.01,verizoncareers,0.5,1.0,0.2,3,502.693,265.326
0.01,verizoncareers,0.5,1.0,0.2,4,503.144,266.43
0.01,verizoncareers,0.5,1.0,0.2,5,503.521,266.484
0.01,verizoncareers,0.5,1.0,0.2,6,503.637,267.378
0.01,verizoncareers,0.5,1.0,0.2,7,502.363,264.269
0.01,verizoncareers,0.5,1.0,0.2,8,503.234,266.504
0.01,verizoncareers,0.5,1.0,0.2,9,502.663,264.961
0.01,verizoncareers,0.5,1.0,0.3,0,510.187,281.871
0.01,verizoncareers,0.5,1.0,0.3,1,511.22,284.346
0.01,verizoncareers,0.5,1.0,0.3,2,512.156,287.331
0.01,verizoncareers,0.5,1.0,0.3,3,511.641,285.138
0.01,verizoncareers,0.5,1.0,0.3,4,512.371,284.688
0.01,verizoncareers,0.5,1.0,0.3,5,510.557,283.984
0.01,verizoncareers,0.5,1.0,0.3,6,511.481,284.216
0.01,verizoncareers,0.5,1.0,0.3,7,511.826,285.067
0.01,verizoncareers,0.5,1.0,0.3,8,512.307,284.933
0.01,verizoncareers,0.5,1.0,0.3,9,511.292,285.595
0.01,verizoncareers,0.5,1.0,0.4,0,520.357,307.892
0.01,verizoncareers,0.5,1.0,0.4,1,520.141,308.352
0.01,verizoncareers,0.5,1.0,0.4,2,520.611,308.616
0.01,verizoncareers,0.5,1.0,0.4,3,520.312,308.04
0.01,verizoncareers,0.5,1.0,0.4,4,519.957,307.506
0.01,verizoncareers,0.5,1.0,0.4,5,521.279,310.687
0.01,verizoncareers,0.5,1.0,0.4,6,519.542,306.828
0.01,verizoncareers,0.5,1.0,0.4,7,520.663,309.138
0.01,verizoncareers,0.5,1.0,0.4,8,519.955,308.038
0.01,verizoncareers,0.5,1.0,0.4,9,521.482,310.382
0.01,verizoncareers,0.5,1.0,0.5,0,526.652,332.143
0.01,verizoncareers,0.5,1.0,0.5,1,526.438,330.842
0.01,verizoncareers,0.5,1.0,0.5,2,527.117,332.189
0.01,verizoncareers,0.5,1.0,0.5,3,526.062,330.197
0.01,verizoncareers,0.5,1.0,0.5,4,525.984,328.981
0.01,verizoncareers,0.5,1.0,0.5,5,527.659,332.791
0.01,verizoncareers,0.5,1.0,0.5,6,526.351,331.942
0.01,verizoncareers,0.5,1.0,0.5,7,527.349,331.561
0.01,verizoncareers,0.5,1.0,0.5,8,527.183,331.737
0.01,verizoncareers,0.5,1.0,0.5,9,526.283,330.592
0.01,verizoncareers,0.5,1.0,0.6,0,532.691,362.651
0.01,verizoncareers,0.5,1.0,0.6,1,532.712,360.787
0.01,verizoncareers,0.5,1.0,0.6,2,533.158,362.586
0.01,verizoncareers,0.5,1.0,0.6,3,532.085,360.892
0.01,verizoncareers,0.5,1.0,0.6,4,532.769,361.719
0.01,verizoncareers,0.5,1.0,0.6,5,532.751,361.093
0.01,verizoncareers,0.5,1.0,0.6,6,532.899,361.461
0.01,verizoncareers,0.5,1.0,0.6,7,533.801,362.453
0.01,verizoncareers,0.5,1.0,0.6,8,532.473,361.865
0.01,verizoncareers,0.5,1.0,0.6,9,531.995,359.362
0.01,verizoncareers,0.5,1.0,0.7,0,536.884,393.129
0.01,verizoncareers,0.5,1.0,0.7,1,535.958,392.765
0.01,verizoncareers,0.5,1.0,0.7,2,537.071,393.195
0.01,verizoncareers,0.5,1.0,0.7,3,536.954,393.22
0.01,verizoncareers,0.5,1.0,0.7,4,535.595,393.11
0.01,verizoncareers,0.5,1.0,0.7,5,536.932,394.189
0.01,verizoncareers,0.5,1.0,0.7,6,536.655,394.105
0.01,verizoncareers,0.5,1.0,0.7,7,537.108,393.693
0.01,verizoncareers,0.5,1.0,0.7,8,536.338,393.982
0.01,verizoncareers,0.5,1.0,0.7,9,536.876,393.847
0.01,verizoncareers,0.5,1.0,0.8,0,538.077,425.611
0.01,verizoncareers,0.5,1.0,0.8,1,537.251,423.7
0.01,verizoncareers,0.5,1.0,0.8,2,538.674,426.265
0.01,verizoncareers,0.5,1.0,0.8,3,537.486,424.3
0.01,verizoncareers,0.5,1.0,0.8,4,537.568,422.719
0.01,verizoncareers,0.5,1.0,0.8,5,537.714,424.507
0.01,verizoncareers,0.5,1.0,0.8,6,537.423,424.338
0.01,verizoncareers,0.5,1.0,0.8,7,537.741,425.559
0.01,verizoncareers,0.5,1.0,0.8,8,539.358,426.225
0.01,verizoncareers,0.5,1.0,0.8,9,537.323,424.49
0.01,verizoncareers,0.5,1.0,0.9,0,535.398,438.132
0.01,verizoncareers,0.5,1.0,0.9,1,536.071,437.404
0.01,verizoncareers,0.5,1.0,0.9,2,535.429,436.81
0.01,verizoncareers,0.5,1.0,0.9,3,535.634,437.763
0.01,verizoncareers,0.5,1.0,0.9,4,536.225,437.003
0.01,verizoncareers,0.5,1.0,0.9,5,535.896,438.254
0.01,verizoncareers,0.5,1.0,0.9,6,535.985,438.126
0.01,verizoncareers,0.5,1.0,0.9,7,535.12,437.855
0.01,verizoncareers,0.5,1.0,0.9,8,534.827,436.974
0.01,verizoncareers,0.5,1.0,0.9,9,536.007,438.252
0.01,verizoncareers,0.8,0.0,0.1,0,535.393,449.811
0.01,verizoncareers,0.8,0.0,0.1,1,535.551,451.074
0.01,verizoncareers,0.8,0.0,0.1,2,535.643,451.789
0.01,verizoncareers,0.8,0.0,0.1,3,535.283,450.873
0.01,verizoncareers,0.8,0.0,0.1,4,536.549,449.811
0.01,verizoncareers,0.8,0.0,0.1,5,534.631,450.529
0.01,verizoncareers,0.8,0.0,0.1,6,535.733,450.432
0.01,verizoncareers,0.8,0.0,0.1,7,535.398,449.875
0.01,verizoncareers,0.8,0.0,0.1,8,535.992,449.431
0.01,verizoncareers,0.8,0.0,0.1,9,534.854,448.174
0.01,verizoncareers,0.8,0.0,0.2,0,534.668,448.895
0.01,verizoncareers,0.8,0.0,0.2,1,535.456,451.048
0.01,verizoncareers,0.8,0.0,0.2,2,534.413,450.262
0.01,verizoncareers,0.8,0.0,0.2,3,535.64,451.203
0.01,verizoncareers,0.8,0.0,0.2,4,535.335,450.773
0.01,verizoncareers,0.8,0.0,0.2,5,535.105,450.663
0.01,verizoncareers,0.8,0.0,0.2,6,535.026,449.516
0.01,verizoncareers,0.8,0.0,0.2,7,534.673,449.262
0.01,verizoncareers,0.8,0.0,0.2,8,534.841,449.111
0.01,verizoncareers,0.8,0.0,0.2,9,535.268,448.581
0.01,verizoncareers,0.8,0.0,0.3,0,535.701,453.403
0.01,verizoncareers,0.8,0.0,0.3,1,535.73,452.18
0.01,verizoncareers,0.8,0.0,0.3,2,534.264,449.539
0.01,verizoncareers,0.8,0.0,0.3,3,535.298,450.197
0.01,verizoncareers,0.8,0.0,0.3,4,534.762,451.369
0.01,verizoncareers,0.8,0.0,0.3,5,534.461,449.102
0.01,verizoncareers,0.8,0.0,0.3,6,535.301,449.754
0.01,verizoncareers,0.8,0.0,0.3,7,535.455,451.185
0.01,verizoncareers,0.8,0.0,0.3,8,535.455,450.617
0.01,verizoncareers,0.8,0.0,0.3,9,535.352,450.743
0.01,verizoncareers,0.8,0.0,0.4,0,534.996,450.505
0.01,verizoncareers,0.8,0.0,0.4,1,535.285,450.986
0.01,verizoncareers,0.8,0.0,0.4,2,534.837,449.317
0.01,verizoncareers,0.8,0.0,0.4,3,535.15,449.802
0.01,verizoncareers,0.8,0.0,0.4,4,534.849,449.505
0.01,verizoncareers,0.8,0.0,0.4,5,536.188,451.51
0.01,verizoncareers,0.8,0.0,0.4,6,535.047,449.494
0.01,verizoncareers,0.8,0.0,0.4,7,535.45,451.04
0.01,verizoncareers,0.8,0.0,0.4,8,535.401,451.067
0.01,verizoncareers,0.8,0.0,0.4,9,534.785,448.574
0.01,verizoncareers,0.8,0.0,0.5,0,535.268,451.224
0.01,verizoncareers,0.8,0.0,0.5,1,534.582,452.243
0.01,verizoncareers,0.8,0.0,0.5,2,535.27,451.55
0.01,verizoncareers,0.8,0.0,0.5,3,535.637,452.31
0.01,verizoncareers,0.8,0.0,0.5,4,535.327,448.336
0.01,verizoncareers,0.8,0.0,0.5,5,535.495,448.978
0.01,verizoncareers,0.8,0.0,0.5,6,535.655,452.266
0.01,verizoncareers,0.8,0.0,0.5,7,534.818,450.364
0.01,verizoncareers,0.8,0.0,0.5,8,534.289,450.836
0.01,verizoncareers,0.8,0.0,0.5,9,535.551,448.738
0.01,verizoncareers,0.8,0.0,0.6,0,535.198,451.245
0.01,verizoncareers,0.8,0.0,0.6,1,535.353,451.726
0.01,verizoncareers,0.8,0.0,0.6,2,535.452,449.665
0.01,verizoncareers,0.8,0.0,0.6,3,535.534,451.747
0.01,verizoncareers,0.8,0.0,0.6,4,535.452,450.072
0.01,verizoncareers,0.8,0.0,0.6,5,534.959,449.515
0.01,verizoncareers,0.8,0.0,0.6,6,536.013,452.804
0.01,verizoncareers,0.8,0.0,0.6,7,533.801,450.138
0.01,verizoncareers,0.8,0.0,0.6,8,535.247,451.143
0.01,verizoncareers,0.8,0.0,0.6,9,535.785,450.299
0.01,verizoncareers,0.8,0.0,0.7,0,534.927,450.417
0.01,verizoncareers,0.8,0.0,0.7,1,534.313,452.163
0.01,verizoncareers,0.8,0.0,0.7,2,534.967,451.694
0.01,verizoncareers,0.8,0.0,0.7,3,536.419,449.772
0.01,verizoncareers,0.8,0.0,0.7,4,535.467,449.995
0.01,verizoncareers,0.8,0.0,0.7,5,534.423,451.951
0.01,verizoncareers,0.8,0.0,0.7,6,535.801,449.144
0.01,verizoncareers,0.8,0.0,0.7,7,535.541,451.764
0.01,verizoncareers,0.8,0.0,0.7,8,535.292,449.841
0.01,verizoncareers,0.8,0.0,0.7,9,535.698,450.837
0.01,verizoncareers,0.8,0.0,0.8,0,535.996,451.465
0.01,verizoncareers,0.8,0.0,0.8,1,534.323,449.988
0.01,verizoncareers,0.8,0.0,0.8,2,535.732,452.532
0.01,verizoncareers,0.8,0.0,0.8,3,535.874,452.259
0.01,verizoncareers,0.8,0.0,0.8,4,535.117,450.705
0.01,verizoncareers,0.8,0.0,0.8,5,534.41,449.785
0.01,verizoncareers,0.8,0.0,0.8,6,534.737,450.37
0.01,verizoncareers,0.8,0.0,0.8,7,534.591,448.946
0.01,verizoncareers,0.8,0.0,0.8,8,535.427,450.942
0.01,verizoncareers,0.8,0.0,0.8,9,535.079,450.807
0.01,verizoncareers,0.8,0.0,0.9,0,535.084,450.751
0.01,verizoncareers,0.8,0.0,0.9,1,535.546,450.122
0.01,verizoncareers,0.8,0.0,0.9,2,535.125,450.519
0.01,verizoncareers,0.8,0.0,0.9,3,535.258,449.575
0.01,verizoncareers,0.8,0.0,0.9,4,534.906,451.159
0.01,verizoncareers,0.8,0.0,0.9,5,535.588,449.509
0.01,verizoncareers,0.8,0.0,0.9,6,535.18,451.349
0.01,verizoncareers,0.8,0.0,0.9,7,535.28,451.822
0.01,verizoncareers,0.8,0.0,0.9,8,534.504,449.149
0.01,verizoncareers,0.8,0.0,0.9,9,534.648,448.978
0.01,verizoncareers,0.8,0.2,0.1,0,508.759,313.331
0.01,verizoncareers,0.8,0.2,0.1,1,507.65,310.614
0.01,verizoncareers,0.8,0.2,0.1,2,509.696,314.015
0.01,verizoncareers,0.8,0.2,0.1,3,508.228,311.986
0.01,verizoncareers,0.8,0.2,0.1,4,507.581,310.47
0.01,verizoncareers,0.8,0.2,0.1,5,508.296,312.887
0.01,verizoncareers,0.8,0.2,0.1,6,509.362,313.762
0.01,verizoncareers,0.8,0.2,0.1,7,508.928,314.55
0.01,verizoncareers,0.8,0.2,0.1,8,509.055,313.514
0.01,verizoncareers,0.8,0.2,0.1,9,508.744,313.005
0.01,verizoncareers,0.8,0.2,0.2,0,517.479,337.355
0.01,verizoncareers,0.8,0.2,0.2,1,516.414,335.275
0.01,verizoncareers,0.8,0.2,0.2,2,515.545,332.295
0.01,verizoncareers,0.8,0.2,0.2,3,517.551,335.446
0.01,verizoncareers,0.8,0.2,0.2,4,517.288,337.152
0.01,verizoncareers,0.8,0.2,0.2,5,516.317,334.484
0.01,verizoncareers,0.8,0.2,0.2,6,516.294,332.945
0.01,verizoncareers,0.8,0.2,0.2,7,517.266,336.283
0.01,verizoncareers,0.8,0.2,0.2,8,516.921,336.66
0.01,verizoncareers,0.8,0.2,0.2,9,517.036,336.11
0.01,verizoncareers,0.8,0.2,0.3,0,521.692,351.776
0.01,verizoncareers,0.8,0.2,0.3,1,521.114,352.499
0.01,verizoncareers,0.8,0.2,0.3,2,522.394,354.624
0.01,verizoncareers,0.8,0.2,0.3,3,521.45,352.629
0.01,verizoncareers,0.8,0.2,0.3,4,521.539,351.677
0.01,verizoncareers,0.8,0.2,0.3,5,520.944,352.533
0.01,verizoncareers,0.8,0.2,0.3,6,522.863,356.02
0.01,verizoncareers,0.8,0.2,0.3,7,520.398,352.226
0.01,verizoncareers,0.8,0.2,0.3,8,521.956,352.13
0.01,verizoncareers,0.8,0.2,0.3,9,521.871,351.772
0.01,verizoncareers,0.8,0.2,0.4,0,526.202,371.993
0.01,verizoncareers,0.8,0.2,0.4,1,525.35,372.286
0.01,verizoncareers,0.8,0.2,0.4,2,525.51,369.759
0.01,verizoncareers,0.8,0.2,0.4,3,525.674,373.587
0.01,verizoncareers,0.8,0.2,0.4,4,525.672,370.706
0.01,verizoncareers,0.8,0.2,0.4,5,527.046,371.785
0.01,verizoncareers,0.8,0.2,0.4,6,526.092,372.983
0.01,verizoncareers,0.8,0.2,0.4,7,525.695,372.695
0.01,verizoncareers,0.8,0.2,0.4,8,524.338,370.226
0.01,verizoncareers,0.8,0.2,0.4,9,525.507,370.233
0.01,verizoncareers,0.8,0.2,0.5,0,529.128,388.258
0.01,verizoncareers,0.8,0.2,0.5,1,529.531,387.424
0.01,verizoncareers,0.8,0.2,0.5,2,529.967,387.624
0.01,verizoncareers,0.8,0.2,0.5,3,529.147,388.28
0.01,verizoncareers,0.8,0.2,0.5,4,529.209,388.0
0.01,verizoncareers,0.8,0.2,0.5,5,529.726,388.311
0.01,verizoncareers,0.8,0.2,0.5,6,528.537,388.601
0.01,verizoncareers,0.8,0.2,0.5,7,529.744,390.574
0.01,verizoncareers,0.8,0.2,0.5,8,528.722,388.836
0.01,verizoncareers,0.8,0.2,0.5,9,529.625,389.627
0.01,verizoncareers,0.8,0.2,0.6,0,532.05,405.736
0.01,verizoncareers,0.8,0.2,0.6,1,531.193,403.889
0.01,verizoncareers,0.8,0.2,0.6,2,532.193,407.716
0.01,verizoncareers,0.8,0.2,0.6,3,531.049,403.632
0.01,verizoncareers,0.8,0.2,0.6,4,531.836,405.455
0.01,verizoncareers,0.8,0.2,0.6,5,532.298,407.535
0.01,verizoncareers,0.8,0.2,0.6,6,531.631,404.591
0.01,verizoncareers,0.8,0.2,0.6,7,530.877,403.7
0.01,verizoncareers,0.8,0.2,0.6,8,532.697,408.135
0.01,verizoncareers,0.8,0.2,0.6,9,531.864,404.404
0.01,verizoncareers,0.8,0.2,0.7,0,533.786,425.117
0.01,verizoncareers,0.8,0.2,0.7,1,535.038,424.296
0.01,verizoncareers,0.8,0.2,0.7,2,534.78,426.789
0.01,verizoncareers,0.8,0.2,0.7,3,534.069,425.863
0.01,verizoncareers,0.8,0.2,0.7,4,533.813,425.988
0.01,verizoncareers,0.8,0.2,0.7,5,533.2,425.702
0.01,verizoncareers,0.8,0.2,0.7,6,533.85,424.522
0.01,verizoncareers,0.8,0.2,0.7,7,534.304,426.666
0.01,verizoncareers,0.8,0.2,0.7,8,533.856,425.626
0.01,verizoncareers,0.8,0.2,0.7,9,534.121,425.23
0.01,verizoncareers,0.8,0.2,0.8,0,534.756,443.165
0.01,verizoncareers,0.8,0.2,0.8,1,535.561,443.868
0.01,verizoncareers,0.8,0.2,0.8,2,536.356,444.476
0.01,verizoncareers,0.8,0.2,0.8,3,536.113,445.475
0.01,verizoncareers,0.8,0.2,0.8,4,535.525,443.719
0.01,verizoncareers,0.8,0.2,0.8,5,535.138,445.61
0.01,verizoncareers,0.8,0.2,0.8,6,534.615,443.962
0.01,verizoncareers,0.8,0.2,0.8,7,535.551,441.73
0.01,verizoncareers,0.8,0.2,0.8,8,535.398,443.168
0.01,verizoncareers,0.8,0.2,0.8,9,534.281,442.384
0.01,verizoncareers,0.8,0.2,0.9,0,535.547,458.266
0.01,verizoncareers,0.8,0.2,0.9,1,535.335,458.071
0.01,verizoncareers,0.8,0.2,0.9,2,535.277,457.567
0.01,verizoncareers,0.8,0.2,0.9,3,535.087,459.911
0.01,verizoncareers,0.8,0.2,0.9,4,534.963,457.701
0.01,verizoncareers,0.8,0.2,0.9,5,535.742,457.292
0.01,verizoncareers,0.8,0.2,0.9,6,534.965,458.979
0.01,verizoncareers,0.8,0.2,0.9,7,535.423,460.061
0.01,verizoncareers,0.8,0.2,0.9,8,534.844,458.589
0.01,verizoncareers,0.8,0.2,0.9,9,534.482,458.294
0.01,verizoncareers,0.8,0.5,0.1,0,487.494,268.792
0.01,verizoncareers,0.8,0.5,0.1,1,488.305,269.155
0.01,verizoncareers,0.8,0.5,0.1,2,488.01,268.977
0.01,verizoncareers,0.8,0.5,0.1,3,487.593,268.657
0.01,verizoncareers,0.8,0.5,0.1,4,487.857,269.168
0.01,verizoncareers,0.8,0.5,0.1,5,488.177,269.648
0.01,verizoncareers,0.8,0.5,0.1,6,489.618,271.572
0.01,verizoncareers,0.8,0.5,0.1,7,488.322,269.387
0.01,verizoncareers,0.8,0.5,0.1,8,489.437,271.745
0.01,verizoncareers,0.8,0.5,0.1,9,489.131,270.142
0.01,verizoncareers,0.8,0.5,0.2,0,501.126,294.458
0.01,verizoncareers,0.8,0.5,0.2,1,501.758,296.01
0.01,verizoncareers,0.8,0.5,0.2,2,500.375,293.576
0.01,verizoncareers,0.8,0.5,0.2,3,502.022,295.116
0.01,verizoncareers,0.8,0.5,0.2,4,499.457,293.253
0.01,verizoncareers,0.8,0.5,0.2,5,501.418,295.601
0.01,verizoncareers,0.8,0.5,0.2,6,500.464,294.0
0.01,verizoncareers,0.8,0.5,0.2,7,500.314,293.535
0.01,verizoncareers,0.8,0.5,0.2,8,500.602,293.586
0.01,verizoncareers,0.8,0.5,0.2,9,501.075,295.344
0.01,verizoncareers,0.8,0.5,0.3,0,509.352,315.994
0.01,verizoncareers,0.8,0.5,0.3,1,509.966,316.637
0.01,verizoncareers,0.8,0.5,0.3,2,509.609,316.325
0.01,verizoncareers,0.8,0.5,0.3,3,510.381,317.091
0.01,verizoncareers,0.8,0.5,0.3,4,510.531,317.447
0.01,verizoncareers,0.8,0.5,0.3,5,510.644,316.938
0.01,verizoncareers,0.8,0.5,0.3,6,510.379,315.852
0.01,verizoncareers,0.8,0.5,0.3,7,509.876,317.373
0.01,verizoncareers,0.8,0.5,0.3,8,510.384,318.915
0.01,verizoncareers,0.8,0.5,0.3,9,512.329,320.688
0.01,verizoncareers,0.8,0.5,0.4,0,517.746,338.851
0.01,verizoncareers,0.8,0.5,0.4,1,518.07,337.462
0.01,verizoncareers,0.8,0.5,0.4,2,517.147,337.66
0.01,verizoncareers,0.8,0.5,0.4,3,517.736,338.381
0.01,verizoncareers,0.8,0.5,0.4,4,517.807,337.578
0.01,verizoncareers,0.8,0.5,0.4,5,517.193,338.365
0.01,verizoncareers,0.8,0.5,0.4,6,518.161,338.934
0.01,verizoncareers,0.8,0.5,0.4,7,517.938,338.591
0.01,verizoncareers,0.8,0.5,0.4,8,516.591,337.589
0.01,verizoncareers,0.8,0.5,0.4,9,516.872,336.747
0.01,verizoncareers,0.8,0.5,0.5,0,523.833,360.805
0.01,verizoncareers,0.8,0.5,0.5,1,523.895,360.756
0.01,verizoncareers,0.8,0.5,0.5,2,522.737,358.792
0.01,verizoncareers,0.8,0.5,0.5,3,524.162,362.15
0.01,verizoncareers,0.8,0.5,0.5,4,523.139,359.511
0.01,verizoncareers,0.8,0.5,0.5,5,523.87,361.17
0.01,verizoncareers,0.8,0.5,0.5,6,523.131,360.49
0.01,verizoncareers,0.8,0.5,0.5,7,523.559,359.911
0.01,verizoncareers,0.8,0.5,0.5,8,523.311,359.728
0.01,verizoncareers,0.8,0.5,0.5,9,522.797,359.305
0.01,verizoncareers,0.8,0.5,0.6,0,528.381,384.356
0.01,verizoncareers,0.8,0.5,0.6,1,529.385,385.186
0.01,verizoncareers,0.8,0.5,0.6,2,528.736,384.479
0.01,verizoncareers,0.8,0.5,0.6,3,528.869,384.48
0.01,verizoncareers,0.8,0.5,0.6,4,528.485,384.434
0.01,verizoncareers,0.8,0.5,0.6,5,527.73,385.187
0.01,verizoncareers,0.8,0.5,0.6,6,528.313,383.874
0.01,verizoncareers,0.8,0.5,0.6,7,529.373,386.324
0.01,verizoncareers,0.8,0.5,0.6,8,528.196,384.129
0.01,verizoncareers,0.8,0.5,0.6,9,528.186,384.042
0.01,verizoncareers,0.8,0.5,0.7,0,533.455,411.764
0.01,verizoncareers,0.8,0.5,0.7,1,533.062,410.519
0.01,verizoncareers,0.8,0.5,0.7,2,533.795,409.851
0.01,verizoncareers,0.8,0.5,0.7,3,532.505,410.754
0.01,verizoncareers,0.8,0.5,0.7,4,532.64,410.569
0.01,verizoncareers,0.8,0.5,0.7,5,531.98,409.704
0.01,verizoncareers,0.8,0.5,0.7,6,533.364,411.893
0.01,verizoncareers,0.8,0.5,0.7,7,532.036,410.674
0.01,verizoncareers,0.8,0.5,0.7,8,533.022,409.331
0.01,verizoncareers,0.8,0.5,0.7,9,531.815,410.016
0.01,verizoncareers,0.8,0.5,0.8,0,533.716,438.205
0.01,verizoncareers,0.8,0.5,0.8,1,534.687,439.034
0.01,verizoncareers,0.8,0.5,0.8,2,534.663,438.12
0.01,verizoncareers,0.8,0.5,0.8,3,534.729,440.13
0.01,verizoncareers,0.8,0.5,0.8,4,534.722,439.198
0.01,verizoncareers,0.8,0.5,0.8,5,535.218,440.488
0.01,verizoncareers,0.8,0.5,0.8,6,534.642,438.96
